Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Ludwig Cramer-Klett,https://www.crunchbase.com/person/ludwig-cramer-klett,Individual/Angel,2,,"Berlin, Berlin, Germany",,Ludwig Cramer-Klett is an Entrepreneur and Investor.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/ludwig-cramer-klett-b075b71/,2,,
MARKUS W. VOIGT,https://www.crunchbase.com/person/markus-w-voigt,Individual/Angel,2,,"Düsseldorf, Nordrhein-Westfalen, Germany",,MARKUS W. VOIGT is a Chief Executive Officer (CEO) at Aream company.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/markusvoigt?originalSubdomain=de,2,,
Jan Schachtele,https://www.crunchbase.com/person/jan-schächtele,Individual/Angel,2,,"Berlin, Berlin, Germany",,Jan specialised in sustainability and lean management and consulted for McKinsey & Company as a junior project manager in particular compani...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jan-sch%C3%A4chtele-429177a7?trk=pub-pbmap,2,,
Kai Seefeldt,https://www.crunchbase.com/person/kai-seefeldt,Individual/Angel,2,,"Munich, Bayern, Germany",Seed,In 2010 Kai Seefeldt became Co-founder and MD Tech & Product Development at Productsup. Prior to this he was Engineering Director at Adco...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/kai-seefeldt-12261633/,2,,
Utku Erol,https://www.crunchbase.com/person/utku-erol,Individual/Angel,2,,"Berlin, Germany, Europe",,Utku co-founded Wordego and as CTO leads the company’s engineering activities. His software products designing and developing experience inc...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/utkuerol,1,,
Gerald Binz,https://www.crunchbase.com/person/gerald-binz,Individual/Angel,2,,"Germany, Europe",,Entrepreneur,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,1,,
Wilke Stroman,https://www.crunchbase.com/person/wilke-stroman,Individual/Angel,2,,"Cologne, Nordrhein-Westfalen, Germany",,"Wilke Stroman is the Founder of Sparhandy, CEO Deutschland at Mobilezone, Managing Director at powwow, and private investor at Amazing Brand...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/wilke-stroman-1454a0150,2,,
Stefan C. Schicker,https://www.crunchbase.com/person/stefan-c-schicker,Individual/Angel,2,,"Munich, Bayern, Germany",,Stefan C. Schicker,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/schicker/,1,,
Christian Greb,https://www.crunchbase.com/person/christian-greb-a02e,Individual/Angel,2,,"Munich, Bayern, Germany",,Christian Greb,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/christian-greb-7611ba123/,2,,
Benjamin Rohe,https://www.crunchbase.com/person/benjamin-roh,Individual/Angel,2,,"Berlin, Berlin, Germany",Seed,"Benjamin Rohé works as a Managing Director and Founder at GTEC. Benjamin Rohé , an entrepreneur who co-founded a public company amongst o...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,http://www.linkedin.com/in/benjaminrohe,2,,
Rolf Adam,https://www.crunchbase.com/person/rolf-adam,Individual/Angel,2,,"Munich, Bayern, Germany",,Rolf Adam,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/rolf-adam-07564b,2,,
Sander Nijssen,https://www.crunchbase.com/person/sander-nijssen,Individual/Angel,2,2,"Berlin, Germany, Europe",,Venture builder,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/sander-nijssen-0698396,2,,
Mathias Kutzner,https://www.crunchbase.com/person/mathias-kutzner,Individual/Angel,2,1,"Berlin, Berlin, Germany",Seed,Founder of DOJO Madness.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/pub/mathias-kutzner/5/110/16a,2,,
Jan-Hendrik Goldbeck,https://www.crunchbase.com/person/jan-hendrik-goldbeck,"Individual/Angel, Investment Partner",2,,"Bielefeld, Nordrhein-Westfalen, Germany",,Jan-Hendrik Goldbeck,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jan-hendrik-goldbeck-375208/,1,,
Michael J. Jäger,https://www.crunchbase.com/person/michael-j-jäger,Individual/Angel,2,,"Berlin, Berlin, Germany",,Michael J. Jaeger is the Founder & Managing Director at Beautiful Drinks GmbH. He attended IU International University of Applied Sciences.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/michael-j-jaeger/,2,,
Julius Volz,https://www.crunchbase.com/person/julius-volz,Individual/Angel,2,,"Berlin, Berlin, Germany",,Julius co-founded the Prometheus monitoring system and led the project to success at SoundCloud and beyond. He now focuses on growing the Pr...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://juliusv.com/,https://www.linkedin.com/in/julius-volz/,2,,
Peter Kabel,https://www.crunchbase.com/person/peter-kabel,"Individual/Angel, Investment Partner",2,,"Hamburg, Germany, Europe",,Peter Kabel,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/pkabel/,2,1,
Florian Prucker,https://www.crunchbase.com/person/florian-prucker,Individual/Angel,2,,"Munich, Bayern, Germany",,"Florian spent over 8 years in the financial services industry based in New York, Frankfurt and most recently London. As Executive Director o...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/florian-prucker-5a037675/,2,,
Markus Doetsch,https://www.crunchbase.com/person/markus-doetsch,Individual/Angel,2,,"Berlin, Berlin, Germany",,Markus J Doetsch is the Co-Founder and Chief Technology and Product Officer at InstaFreight.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/mdoetsch,2,,
Carolin Kebekus,https://www.crunchbase.com/person/carolin-kebekus,Individual/Angel,2,,"Bergisch Gladbach, Nordrhein-Westfalen, Germany",Seed,Carolin Kebekus is a German comedian and actress.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Jochen Berger,https://www.crunchbase.com/person/jochen-berger,Individual/Angel,2,,"Cologne, Nordrhein-Westfalen, Germany",Seed,Jochen Berger,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jochenberger,2,,
Constantin Bisanz,https://www.crunchbase.com/person/constantin-bisanz,Individual/Angel,2,,"Berlin, Berlin, Germany",Seed,"Constantin Bisanz is an entrepreneur, explorer, and extreme-sports enthusiast. He has founded five companies, travelled the world, studied y...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,http://www.linkedin.com/pub/constantin-bisanz/2/992/a25,2,,
Dieter von Holtzbrinck,https://www.crunchbase.com/person/dieter-von-holtzbrinck,Individual/Angel,2,,"Stuttgart, Baden-Wurttemberg, Germany",Seed,Dieter von Holtzbrinck is the Founder at Dieter von Holtzbrinck Foundation.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Thomas Baum,https://www.crunchbase.com/person/thomas-baum,Individual/Angel,2,1,"Berlin, Berlin, Germany",Seed,"Thomas Baum is Partner at Redstone, a Berlin-based Venture Capital firm that manages multiple corporate and institutional venture funds. Tho...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/thomasbaum,1,,
Martin Wos,https://www.crunchbase.com/person/martin-wos,Individual/Angel,2,,"Karlsruhe, Baden-Wurttemberg, Germany",,"Martin Wos is a passionate entrepreneur. German engineer, visionary, investor and founder & CEO of Block Stocks Swiss AG, a multi-award-winn...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.martinwos.com,https://www.linkedin.com/in/martinwos/,2,,
Sebastian Heinz,https://www.crunchbase.com/person/sebastian-heinz-febf,Individual/Angel,2,,"Frankfurt, Hessen, Germany",,Sebastian Heinz,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.statworx.com,https://www.linkedin.com/in/sebastian-heinz/,2,,
Christian Flick,https://www.crunchbase.com/person/christian-flick,"Individual/Angel, Investment Partner",2,,"Brühl, Nordrhein-Westfalen, Germany",,Christian Flick is the COO and Partner of ThielemannGroup.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/christian-flick-272b02223,2,1,
Holger Jung,https://www.crunchbase.com/person/holger-jung,Individual/Angel,2,,"Hamburg, Hamburg, Germany",Seed,"Founder of Jung von Matt, German ad agency (clients: Mercedes Benz, Google, Netflix, Sixt, and many others) http://www.jvm.com/","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Andre Alpar,https://www.crunchbase.com/person/andre-alpar,Individual/Angel,2,,"Weste, Niedersachsen, Germany",Seed,"Andre Alpar is entrepreneurially for over 15 years in the field of online marketing. Since 2008, he was a strategic online marketing advisor...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.andrealpar.de/,https://de.linkedin.com/in/andrealpar,2,,
Peter Burda,https://www.crunchbase.com/person/peter-burda,Individual/Angel,2,,"Munich, Bayern, Germany",,Peter Burda,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/peter-burda-01a78245/,1,,
Olaf Kempin,https://www.crunchbase.com/person/olaf-kempin-a481,Individual/Angel,2,,"Frankfurt, Hessen, Germany",Seed,Olaf Kempin,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,1,,
Holly Herndon,https://www.crunchbase.com/person/holly-herndon-56b7,Individual/Angel,2,,"Berlin, Berlin, Germany",,Holly Herndon,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Tobias Kiessling,https://www.crunchbase.com/person/tobias-kiessling-e1f2,Individual/Angel,2,1,"Munich, Bayern, Germany",,Tobias Kiessling is a Managing Director at TK11 Holding GmbH. He attended the Karlsruhe Institute of Technology (KIT).,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/tobiaskiessling/,1,,
Wolf Michael Nietzer,https://www.crunchbase.com/person/wolf-michael-nietzer,Individual/Angel,2,,"Heilbronn, Baden-Wurttemberg, Germany",,Wolf Michael is an Angel Investor (WOLFMAN.ONE® GmbH) and transaction lawyer (Nietzer® / www.unternehmensrecht.com). WOLFMAN.ONE GmbH is a s...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.wolfman.one,https://www.linkedin.com/in/prof-wolf-michael-nietzer-mba-llm-3bab5916/,2,,
Carlo Waibel,https://www.crunchbase.com/person/carlo-waibel,Individual/Angel,2,,"Germany, Europe",,"Carlo Waibel is a rapper, singer, and producer.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,1,
Christian Wagner,https://www.crunchbase.com/person/christian-wagner,Individual/Angel,2,,"Frankfurt, Hessen, Germany",,Christian Wagner is a Chief Executive Officer at MHT Mold & Hotrunner Technology AG. He is a former CEO at MHT USA. Mr. Wagner received a m...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/christian-wagner-8b24b964,1,,
Lefteris Karapetsas,https://www.crunchbase.com/person/lefteris-karapetsas,Individual/Angel,2,,"Berlin, Germany, Europe",,Lefteris Karapetsas,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Steffen Naumann,https://www.crunchbase.com/person/steffen-naumann-34dc,Individual/Angel,2,,"Berlin, Germany, Europe",,Steffen Naumann,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/steffen-naumann-584601b/,2,,
Andreas Berninger,https://www.crunchbase.com/person/andreas-berninger,Individual/Angel,2,1,"Munich, Bayern, Germany",Seed,Andreas Berninger,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://de.linkedin.com/in/andreas-berninger-21191611/en,2,,
Alja Knez,https://www.crunchbase.com/person/alja-knez,Individual/Angel,2,,"Berlin, Berlin, Germany",Seed,"Bringing the best emerging DJs to play in your club. CEO of Clubio, a marketplace that saves time and money searching for a perfect DJ talen...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://clubio.net,https://www.linkedin.com/in/aljaknez,1,,
Thomas Frieling,https://www.crunchbase.com/person/thomas-frieling,"Individual/Angel, Investment Partner",2,,"Berlin, Berlin, Germany",Seed,Thomas Frieling,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/t-frieling,2,,
Klaas Heufer-Umlauf,https://www.crunchbase.com/person/klaas-heufer-umlauf,Individual/Angel,2,,"Kreuzberg, Berlin, Germany",,Klaas Heufer-Umlauf is a TV moderator.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Mario Gomez,https://www.crunchbase.com/person/mario-gomez,Individual/Angel,2,,"Munich, Bayern, Germany",Seed,Mario Gomez,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Vincent Youci Tan,https://www.crunchbase.com/person/vincent-youci-tan,Individual/Angel,2,,"Berlin, Germany, Europe","Early Stage Venture, Seed, Venture",Vincent Youci Tan,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://schaye.xyz,http://linkedin.com/in/vincent-youci-tan,2,,
Dirk Rudolf,https://www.crunchbase.com/person/dirk-rudolf,Individual/Angel,2,,"Germany, Europe","Convertible Note, Early Stage Venture, Venture",Dirk Rudolf is the former MD and Founder of FinTecSystems (acquired by TINK/VISA) and former CIO of SOFORT (acquired by Klarna) with a prove...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/dirkrudolf,2,,
Jürgen Hambrecht,https://www.crunchbase.com/person/jürgen-hambrecht,Individual/Angel,2,,"Germany, Europe",,Jürgen Hambrecht,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/juergen-hambrecht-a75a9558,2,,
Tobias Tschoetsch,https://www.crunchbase.com/person/tobias-tschoetsch,Individual/Angel,2,,"Berlin, Germany, Europe",,"Tobias Tschoetsch is the founder and managing director of [Contorion](https://www.crunchbase.com/organization/contorion#/entity), an online ...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.contorion.de,https://www.linkedin.com/in/tschoetsch,2,,
Katharina Kurz,https://www.crunchbase.com/person/katharina-kurz,Individual/Angel,2,,"Berlin, Germany, Europe",,Katharina Kurz,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/katharinakurz,2,,
Stephan Matz,https://www.crunchbase.com/person/stephan-matz,Individual/Angel,2,,"Munich, Bayern, Germany",,CEO driveblocks GmbH,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/dr-stephan-matz-b01490164,1,,
Michael Hock,https://www.crunchbase.com/person/michael-hock-3,"Individual/Angel, Investment Partner",2,,"Berlin, Berlin, Germany",Early Stage Venture,"Michael Hock is Partner and Head of Portfolio Management at Motive Ventures, based out of the Berlin office. Michael’s responsibility includ...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/michaelhock2/,2,,
Thorsten Mattig,https://www.crunchbase.com/person/thorsten-mattig,"Individual/Angel, Investment Partner",2,,"Munich, Bayern, Germany",,Thorsten Mattig,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/thorsten-mattig-08b5323/,1,,
Klaus-Peter Stegen,https://www.crunchbase.com/person/klaus-peter-stegen,Individual/Angel,2,,"Berlin, Berlin, Germany",Seed,Klaus-Peter Stegen is an all-rounder with more than 30 years publishing experience in every sector of the industry and a competent advisor f...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/klaus-peter-stegen-804613b1,1,,
Benedikt Weitz,https://www.crunchbase.com/person/benedikt-weitz-5710,Individual/Angel,2,,"Hamburg, Hamburg, Germany",,Benedikt Weitz,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,1,1,
Michael Beckert,https://www.crunchbase.com/person/michael-beckert-4a90,Individual/Angel,2,,"Berlin, Berlin, Germany",,Michael Beckert,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/michael-beckert-22329510,1,,
Michael Sepp,https://www.crunchbase.com/person/michael-maximilian-sepp,"Individual/Angel, Investment Partner",2,,"München, Bayern, Germany",Seed,Michael a German entrepreneur in his 50s and always ready to invest in young zero emission free companies. Wir machen die Welt grund und Ges...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://interhomesonline.com,,1,2,
Matthias Ernst,https://www.crunchbase.com/person/matthias-ernst-47b6,Individual/Angel,2,,"Berlin, Berlin, Germany",,Matthias Ernst is a Managing Partner at ARRtist. He previously worked at XLETIX and attended IESE Business School.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/mr-matthias-ernst,2,,
