Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Topspin Partners,https://www.crunchbase.com/organization/topspin-partners,"Private Equity Firm, Venture Capital",50,15,"Mamaroneck, New York, United States","Early Stage Venture, Late Stage Venture, Private Equity, Venture","Topspin is the successor fund to the Long Island Venture Fund, a successful venture capital fund which began investing in 1995.","Greater New York Area, East Coast, Northeastern US",2000-07-07,day,http://www.topspinpartners.com,https://www.linkedin.com/company/503127?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A503127%2Cidx%3A1-2-2%2CtarId%3A1442506059104%2Ctas%3ATopspin%20Partners,30,17,8
Sun Mountain Capital,https://www.crunchbase.com/organization/sun-mountain-capital,"Private Equity Firm, Venture Capital",50,10,"Santa Fe, New Mexico, United States","Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture","Sun Mountain Capital is an investment partnership formed by senior private equity professionals based in Santa Fe, New Mexico.",Western US,1981-01-01,year,http://www.sunmountaincapital.com,https://www.linkedin.com/company/sun-mountain-capital/,26,9,1
Hillsven Capital,https://www.crunchbase.com/organization/hillsven-capital,Venture Capital,50,14,"San Francisco, California, United States","Early Stage Venture, Late Stage Venture, Seed",Hillsven Capital is a seed-stage venture capital firm focused on startups based in Silicon Valley and Israel.,"San Francisco Bay Area, West Coast, Western US",2005-01-01,year,https://hillsven.com,https://www.linkedin.com/company/hillsven,27,7,1
NextWorld Capital,https://www.crunchbase.com/organization/next-world-capital,Venture Capital,50,12,"San Francisco, California, United States",Early Stage Venture,NextWorld Capital is a venture capital firm that invests in enterprise tech startups and helps them grow into global leaders.,"San Francisco Bay Area, West Coast, Western US",2009-05-01,day,http://www.nextworldcap.com,https://www.linkedin.com/company/next-world-capital/,27,11,1
Cross Atlantic Capital Partners,https://www.crunchbase.com/organization/cross-atlantic-capital-partners,Venture Capital,50,16,"Radnor, Pennsylvania, United States","Early Stage Venture, Late Stage Venture, Private Equity",Cross Atlantic Capital Partners is a venture capital firm managing four venture funds with over $500M in AUM.,"Greater Philadelphia Area, Great Lakes, Northeastern US",1999-01-01,year,http://www.xacp.com,https://www.linkedin.com/company/cross-atlantic-capital-partners/,31,21,4
CHL Medical Partners,https://www.crunchbase.com/organization/chl-medical-partners,Venture Capital,50,17,"Stamford, Connecticut, United States","Debt, Early Stage Venture, Late Stage Venture, Private Equity","CHL Medical Partners, an American venture capital firm, invests in biotechnology, molecular diagnostic, and medical device companies.","East Coast, New England, Northeastern US",1990-01-01,year,http://chlmedical.com/,,29,12,4
Fantail Ventures,https://www.crunchbase.com/organization/fantail-ventures,Venture Capital,50,15,"New York, New York, United States","Early Stage Venture, Seed","Fantail Ventures provides financial technologies, digital assets, marketplaces, and wellness services.","Greater New York Area, East Coast, Northeastern US",2008-03-01,month,http://www.fantailventures.com,https://www.linkedin.com/company/9237224?trk=prof-exp-company-name,43,1,4
HealthQuest Capital,https://www.crunchbase.com/organization/heathquest-capital-2,"Private Equity Firm, Venture Capital",49,14,"Redwood City, California, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market, Venture","HealthQuest Capital is a growth equity, private equity firm investing in commercial-stage companies across the healthcare industry","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,http://healthquestcapital.com,https://www.linkedin.com/company/healthquest-capital/,32,27,5
Thirdstream Partners,https://www.crunchbase.com/organization/thirdstream-partners,Venture Capital,49,11,"San Mateo, California, United States","Early Stage Venture, Private Equity, Seed, Venture",ThirdStream Partners LLC invests in venture and strategic opportunities in financial technologies (FinTech) and financial services,"San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,https://thirdstreampartners.com,https://www.linkedin.com/company/thirdstream-partners-llc/,45,,1
Moment Ventures,https://www.crunchbase.com/organization/moment-ventures,Venture Capital,49,10,"Palo Alto, California, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",Moment Ventures is an early-stage venture capital firm investing in the future of work.,"San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,http://www.momentventures.com,http://www.linkedin.com/company/moment-ventures,32,9,
Listen,https://www.crunchbase.com/organization/listen-llc,Venture Capital,49,10,"Chicago, Illinois, United States","Convertible Note, Early Stage Venture, Seed, Venture",Listen is a consumer-only venture capital firm focused on backing and building the brands of tomorrow.,"Greater Chicago Area, Great Lakes, Midwestern US",2010-07-01,month,https://www.listen.co,https://www.linkedin.com/company/listenventures/,30,16,
Akkadian Ventures,https://www.crunchbase.com/organization/akkadian-ventures,"Secondary Purchaser, Venture Capital",49,20,"San Francisco, California, United States","Early Stage Venture, Late Stage Venture, Secondary Market, Venture",Akkadian Ventures is a direct secondary investment firm that offers liquidity to early employees and investors of venture-backed businesses.,"San Francisco Bay Area, West Coast, Western US",2010-01-01,year,http://www.akkadian.vc,https://www.linkedin.com/company/akkadian-ventures,46,31,13
Next Play Capital,https://www.crunchbase.com/organization/next-world-capital-2,"Fund Of Funds, Syndicate, Venture Capital",49,11,"Redwood City, California, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",Next Play Capital is a venture investment firm that focuses on both funds and direct co-investments.,"San Francisco Bay Area, Silicon Valley, West Coast",2014-06-13,day,http://www.nextplaycapital.com/,https://www.linkedin.com/company/6385590?trk=prof-exp-company-name,37,,5
Woodside Fund,https://www.crunchbase.com/organization/woodside-fund,Venture Capital,49,19,"Redwood Shores, California, United States","Early Stage Venture, Late Stage Venture",Woodside Fund is an early-stage venture capital firm located in Silicon Valley. Woodside focuses on early stage technology companies.,"San Francisco Bay Area, West Coast, Western US",1983-01-01,year,http://woodsidefund.com,https://www.linkedin.com/company/woodside-fund/about/,29,10,1
Leapfrog Ventures,https://www.crunchbase.com/organization/leapfrog-ventures,Venture Capital,49,19,"Menlo Park, California, United States","Early Stage Venture, Late Stage Venture, Seed",They believe that the most successful company in any industry gains a disproportionately higher return for its shareholders.,"San Francisco Bay Area, Silicon Valley, West Coast",1999-01-01,year,http://www.leapfrogventures.com,,26,8,1
Restive,https://www.crunchbase.com/organization/financial-venture-studio,"Incubator, Venture Capital",49,10,"San Francisco, California, United States","Early Stage Venture, Seed",Restive is an early-stage fintech investment venture capital.,"San Francisco Bay Area, West Coast, Western US",2018-01-01,year,https://www.restive.com/,https://www.linkedin.com/company/restiveventures/,40,5,
Peninsula Ventures,https://www.crunchbase.com/organization/peninsula-equity-partners,Venture Capital,49,16,"San Mateo, California, United States","Early Stage Venture, Late Stage Venture, Seed",Peninsula Ventures is an early-stage venture capital firm that funds technology companies in the United States.,"San Francisco Bay Area, Silicon Valley, West Coast",2001-01-01,year,http://www.peninsulaventures.com,https://www.linkedin.com/in/gregennis10,36,6,1
Fuse Capital,https://www.crunchbase.com/organization/fuse-capital,Venture Capital,49,20,"Palo Alto, California, United States","Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",Fuse Capital (formerly Velocity Interactive Group and fused with ComVentures) is a leading investment and strategic equity management firm,"San Francisco Bay Area, Silicon Valley, West Coast",2007-11-01,day,http://www.fusecapital.com,,37,11,
Sageview Capital,https://www.crunchbase.com/organization/sageview-capital,"Private Equity Firm, Venture Capital",48,13,"Palo Alto, California, United States","Debt, Early Stage Venture, Late Stage Venture, Private Equity, Venture","Sageview provides growth capital to small and mid-sized companies in the business services, financial services and technology sectors.","San Francisco Bay Area, Silicon Valley, West Coast",2006-01-01,year,http://www.sageviewcapital.com,https://www.linkedin.com/company/sageview-capital/,38,37,6
Rand Capital,https://www.crunchbase.com/organization/rand-capital,Venture Capital,48,15,"Buffalo, New York, United States","Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",Rand Capital makes venture capital investments in unique small-to medium-sized companies typically in New York and surrounding states.,"Great Lakes, East Coast, Northeastern US",1969-01-01,year,http://www.randcapital.com,https://www.linkedin.com/company/rand-capital-llc,30,12,2
Tudor Investments,https://www.crunchbase.com/organization/tudor-investments,Venture Capital,48,16,"Greenwich, Connecticut, United States","Late Stage Venture, Venture","Founded in 1980 by Paul Tudor Jones II, the firm currently manages $21 billion. The firm's investment strategies include global macro","East Coast, New England, Northeastern US",1980-01-01,year,http://www.tudorfunds.com,https://www.linkedin.com/company/tudor-investment-corporation/,41,21,6
Revelation Partners,https://www.crunchbase.com/organization/revelation-partners,Venture Capital,48,11,"San Francisco, California, United States","Early Stage Venture, Late Stage Venture, Venture",Revelation Partners is an investment firm specializing in direct and fund of fund investments.,"San Francisco Bay Area, West Coast, Western US",2012-01-01,year,http://www.revelation-partners.com/,https://www.linkedin.com/company/revelation-partners,41,6,4
Eventide,https://www.crunchbase.com/organization/eventide-asset-management,Venture Capital,48,24,"Boston, Massachusetts, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Venture","Eventide is an asset management company that provides investment services for individuals, financial advisors, and institutions.","Greater Boston Area, East Coast, New England",2008-01-01,year,https://www.eventideinvestments.com/,https://www.linkedin.com/company/eventideassetmanagement/,37,12,23
Revolution Ventures,https://www.crunchbase.com/organization/revolution-ventures,Venture Capital,48,10,"Washington, District of Columbia, United States","Early Stage Venture, Late Stage Venture, Seed","Revolution Ventures, part of the venture capital firm Revolution, invests in early-stage companies around the country.","Washington DC Metro Area, Southern US",2013-01-01,year,https://revolution.com/entity/ventures/,https://www.linkedin.com/company/revolution-llc,29,13,
"Thomas, McNerney & Partners",https://www.crunchbase.com/organization/thomas-mcnerney-partners,Venture Capital,48,17,"Stamford, Connecticut, United States","Early Stage Venture, Late Stage Venture","Thomas, McNerney & Partners is a health care venture capital firm with approximately $600 million under management focused on investing in","East Coast, New England, Northeastern US",2003-01-01,year,http://www.tm-partners.com,http://www.linkedin.com/company/3070249,28,16,9
