Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series A - T-knife,https://www.crunchbase.com/funding_round/t-knife-series-a--3b0d6515,T-knife,https://www.crunchbase.com/organization/t-knife,Series A,"Berlin, Berlin, Germany, Europe",66000000,EUR,78378282,2020-08-06,Early Stage Venture,,,,Yes,T-knife is a developer of T cell receptors intended for T cell therapy of cancer.,Biotechnology,,https://t-knife.com/,$1M to $10M,197435084,USD,197435084,Early Stage Venture,3,"RA Capital Management, Versant Ventures",4,3,"Andera Partners, Boehringer Ingelheim Venture Fund, RA Capital Management, Versant Ventures","579,664"
Series C - Talon.One,https://www.crunchbase.com/funding_round/talon-one-series-c--6c9a0e94,Talon.One,https://www.crunchbase.com/organization/talon-one,Series C,"Berlin, Berlin, Germany, Europe",,,,2021-06-15,Late Stage Venture,,,,Yes,"Talon.One is a solution for creating, managing, and analyzing promotional marketing campaigns.","Business Development, Enterprise Software, Information Technology, Loyalty Programs, Marketing, SaaS, Software",,https://talon.one,$1M to $10M,,,,Late Stage Venture,6,,,,,"197,086"
Series D - Talon.One,https://www.crunchbase.com/funding_round/talon-one-series-d--641a64c2,Talon.One,https://www.crunchbase.com/organization/talon-one,Series D,"Berlin, Berlin, Germany, Europe",,,,2024-10-31,Late Stage Venture,,,,Yes,"Talon.One is a solution for creating, managing, and analyzing promotional marketing campaigns.","Business Development, Enterprise Software, Information Technology, Loyalty Programs, Marketing, SaaS, Software",,https://talon.one,$1M to $10M,,,,Late Stage Venture,6,,,,,"197,186"
Series B - Talon.One,https://www.crunchbase.com/funding_round/talon-one-series-b--56a97479,Talon.One,https://www.crunchbase.com/organization/talon-one,Series B,"Berlin, Berlin, Germany, Europe",,,,2020-10-27,Early Stage Venture,,,,Yes,"Talon.One is a solution for creating, managing, and analyzing promotional marketing campaigns.","Business Development, Enterprise Software, Information Technology, Loyalty Programs, Marketing, SaaS, Software",,https://talon.one,$1M to $10M,,,,Late Stage Venture,6,,,,,"197,156"
Series A - Tandem,https://www.crunchbase.com/funding_round/tandem-4-series-a--5074ae47,Tandem,https://www.crunchbase.com/organization/tandem-4,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5859391,2020-07-28,Early Stage Venture,,,,Yes,Tandem is a free mobile app that provides the easiest way to learn a foreign language one-on-one with other people from around the world.,"Apps, Education, Mobile",,https://www.tandem.net,$500M to $1B,7000000,EUR,8138066,Early Stage Venture,4,Brighteye Ventures,4,1,"Brighteye Ventures, GPS Ventures GmbH, RubyLight, Trind Ventures","439,723"
Series D - Taxfix,https://www.crunchbase.com/funding_round/taxfix-series-d--bcd81889,Taxfix,https://www.crunchbase.com/organization/taxfix,Series D,"Berlin, Berlin, Germany, Europe",220000000,USD,220000000,2022-04-28,Late Stage Venture,780000000,USD,780000000,Yes,Taxfix Group is Europe’s leading financial platform for digital tax filing. Taxfix’s mission is to fix finances for all.,"Accounting, Apps, Software",,http://www.taxfix.de,$100M to $500M,330000000,USD,330000000,Late Stage Venture,5,Ontario Teachers' Pension Plan,6,3,"Creandum, Index Ventures, KAAN Ventures, Ontario Teachers' Pension Plan, redalpine, Valar Ventures","83,039"
Series C - Taxfix,https://www.crunchbase.com/funding_round/taxfix-series-c--025f3272,Taxfix,https://www.crunchbase.com/organization/taxfix,Series C,"Berlin, Berlin, Germany, Europe",65000000,USD,65000000,2020-04-16,Late Stage Venture,,,,Yes,Taxfix Group is Europe’s leading financial platform for digital tax filing. Taxfix’s mission is to fix finances for all.,"Accounting, Apps, Software",,http://www.taxfix.de,$100M to $500M,330000000,USD,330000000,Late Stage Venture,5,Index Ventures,4,2,"Creandum, Index Ventures, redalpine, Valar Ventures","228,586"
Private Equity Round - The Stryze Group,https://www.crunchbase.com/funding_round/the-stryze-group-private-equity--1c1e9755,The Stryze Group,https://www.crunchbase.com/organization/the-stryze-group,Private Equity,"Berlin, Berlin, Germany, Europe",100000000,USD,100000000,2021-03-02,Private Equity,,,,Yes,"The Stryze Group is a D2C brand holding company that develops, buys, and scales D2C brands in order to take them to the next level.","Consumer Goods, E-Commerce",,https://stryze.com,$500M to $1B,100000000,USD,100000000,M&A,1,"Alstin Capital, Upper90",2,1,"Alstin Capital, Upper90","361,857"
Series A - Thryve,https://www.crunchbase.com/funding_round/thryve-3373-series-a--e699b67d,Thryve,https://www.crunchbase.com/organization/thryve-3373,Series A,"Berlin, Berlin, Germany, Europe",4000000,EUR,4423942,2024-08-30,Early Stage Venture,,,,Yes,"Health services, insurers, and researchers use Thryve's wearable API to access data from 300+ wearables, medical devices, and other sources.","Developer APIs, Fitness, Health Care, Health Diagnostics, Software, Wearables",,http://thryve.health/,Less than $1M,4000000,EUR,4423942,Early Stage Venture,3,Capricorn Partners,4,1,"Capricorn Partners, Carma Fund, CRB Health Tech, IBB Ventures","11,140"
Series B - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-b--b52c1cb8,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Series B,"Berlin, Berlin, Germany, Europe",40000000,USD,40000000,2020-02-21,Early Stage Venture,,,,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,,11,,2,2,"Novator, RTP Global","440,567"
Series C - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-c--b6eeabc3,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Series C,"Berlin, Berlin, Germany, Europe",250000000,USD,250000000,2020-11-10,Late Stage Venture,650000000,USD,650000000,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,,11,SoftBank Vision Fund,8,9,"Goodwater Capital, Market One Capital, Northzone, Novator, RTP Global, SoftBank Vision Fund, SOSV, White Star Capital","363,922"
Series C - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-c--5697621c,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Series C,"Berlin, Berlin, Germany, Europe",,,,2021-12-27,Late Stage Venture,,,,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,,11,,1,1,Stableton Financial,"335,059"
Series D - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-d--bb83dbad,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Series D,"Berlin, Berlin, Germany, Europe",171400000,EUR,198986723,2021-10-25,Late Stage Venture,1548600000,EUR,1797846207,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,,11,SoftBank Vision Fund,8,6,"M&G Investments, Mountain Partners, Northzone, Novator, RTP Global, SoftBank Vision Fund, Speedinvest, White Star Capital","598,800"
Private Equity Round - Tierarzt Plus Partner,https://www.crunchbase.com/funding_round/tierarzt-plus-partner-private-equity--a192efdd,Tierarzt Plus Partner,https://www.crunchbase.com/organization/tierarzt-plus-partner,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2024-07-31,Private Equity,,,,Yes,Tierarzt Plus Partner guides and supports veterinarians for the operation and expansion of the clinical practice via the network.,"Clinical Trials, Health Care, Veterinary",,https://www.tierarztpluspartner.de,Less than $1M,,,,Private Equity,1,Inflexion,1,2,Inflexion,"15,366"
Series D - tink,https://www.crunchbase.com/funding_round/tink-2-series-d--516924ab,tink,https://www.crunchbase.com/organization/tink-2,Series D,"Berlin, Berlin, Germany, Europe",40000000,EUR,47824008,2021-04-13,Late Stage Venture,,,,Yes,tink - we help people to embrace technology in life,"Consumer Electronics, Internet of Things, Smart Home",,https://www.tink.de,$50M to $100M,65324008,USD,65324008,Late Stage Venture,4,Cadence Growth Capital,4,1,"Cadence Growth Capital, Global Founders Capital, Rocket Internet, SevenVentures","264,843"
Post-IPO Equity - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-equity--10308e10,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",2350000,EUR,2522371,2024-06-17,,5119167,EUR,5494655,Yes,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,,,,,"190,417"
Post-IPO Equity - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-equity--ad521734,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",1200000,EUR,1445604,2021-03-03,,,,,Yes,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,,1,,Kreos Capital,"238,005"
Post-IPO Equity - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-equity--f86c5040,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",2700000,EUR,2968204,2023-12-14,,,,,Yes,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,,,,,"378,827"
Post-IPO Debt - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-debt--d080a04e,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Debt,"Berlin, Berlin, Germany, Europe",17000000,EUR,19333957,2022-01-02,,,,,No,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,Atlas Special Opportunities,1,,Atlas Special Opportunities,"393,402"
Post-IPO Debt - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-debt--ba324514,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Debt,"Berlin, Berlin, Germany, Europe",1080000,EUR,1185300,2023-04-18,,,,,No,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,Atlas Special Opportunities,1,,Atlas Special Opportunities,"654,009"
Post-IPO Debt - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-debt--8b4df143,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Debt,"Berlin, Berlin, Germany, Europe",14200000,EUR,15299878,2020-04-23,,,,,No,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,Atlas Special Opportunities,1,,Atlas Special Opportunities,"330,483"
Post-IPO Equity - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-equity--5cde012d,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",1000000,EUR,1097500,2023-04-18,,,,,Yes,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,,,,,"430,437"
Series A - Tomorrow University of Applied Sciences,https://www.crunchbase.com/funding_round/tomorrow-s-education-series-a--8de1c006,Tomorrow University of Applied Sciences,https://www.crunchbase.com/organization/tomorrow-s-education,Series A,"Berlin, Berlin, Germany, Europe",9300000,EUR,10009148,2023-06-12,Early Stage Venture,,,,Yes,"Online university for sustainability, entrepreneurship, and tech. Learn from world-renowned experts.","E-Learning, Education",,https://tomorrow.university,$1B to $10B,13800000,EUR,15189663,Early Stage Venture,3,Educapital,15,2,"4P Capital, Daniel Jung, Educapital, Emerge, Jan Lynn-Matern, Lin Gong Deutschmann, Mario Barosevcic, Mediahuis, Nikolaus D. Bayer, Ralf Reichert, Redstone.VC, Sparkmind.vc, Thomas Maidorfer, Verena Pausder, Zanichelli Venture","43,757"
Series A - topi,https://www.crunchbase.com/funding_round/topi-53cf-series-a--224c4a58,topi,https://www.crunchbase.com/organization/topi-53cf,Series A,"Berlin, Berlin, Germany, Europe",15000000,USD,15000000,2022-08-31,Early Stage Venture,,,,Yes,topi offers a B2B subscription platform that allows retailers and manufacturers to rent out their equipment to other businesses.,"B2B, FinTech, Hardware, Subscription Service",,https://www.topi.eu,,103627023,USD,103627023,Early Stage Venture,4,"Creandum, Index Ventures",2,3,"Creandum, Index Ventures","556,259"
Series D - Tourlane,https://www.crunchbase.com/funding_round/tourlane-series-d--e8480a20,Tourlane,https://www.crunchbase.com/organization/tourlane,Series D,"Berlin, Berlin, Germany, Europe",25000000,EUR,26386310,2024-11-14,Late Stage Venture,,,,Yes,Tourlane is a tour planning and booking platform that helps travelers research and buy multi-day tours online.,"Internet, Leisure, Reservations, Tourism, Travel",,https://www.tourlane.com,$1M to $10M,127386310,USD,127386310,Late Stage Venture,6,Sequoia Capital,4,2,"HV Capital, Jared Smith, Sequoia Capital, Target Global",292
Series C - Tourlane,https://www.crunchbase.com/funding_round/tourlane-series-c--c16223c7,Tourlane,https://www.crunchbase.com/organization/tourlane,Series C,"Berlin, Berlin, Germany, Europe",20000000,USD,20000000,2020-11-18,Late Stage Venture,222000000,USD,222000000,Yes,Tourlane is a tour planning and booking platform that helps travelers research and buy multi-day tours online.,"Internet, Leisure, Reservations, Tourism, Travel",,https://www.tourlane.com,$1M to $10M,127386310,USD,127386310,Late Stage Venture,6,,6,3,"DN Capital, HV Capital, Julian Stiefel, Julian Weselek, Sequoia Capital, Spark Capital","261,633"
Series B - Trade Republic,https://www.crunchbase.com/funding_round/trade-republic-series-b--7f1e7821,Trade Republic,https://www.crunchbase.com/organization/trade-republic,Series B,"Berlin, Berlin, Germany, Europe",75000000,USD,75000000,2020-04-16,Early Stage Venture,,,,Yes,"Trade Republic helps Europeans for wealth creation through easy, secure, and free access to financial markets.","Cryptocurrency, Finance, Financial Services, FinTech, Trading Platform",,https://traderepublic.com,$100M to $500M,1263503683,USD,1263503683,Late Stage Venture,5,"Accel, Founders Fund",5,4,"#Angels, Accel, Creandum, Founders Fund, Project A Ventures","379,122"
Series C - Trade Republic,https://www.crunchbase.com/funding_round/trade-republic-series-c--a697fcc5,Trade Republic,https://www.crunchbase.com/organization/trade-republic,Series C,"Berlin, Berlin, Germany, Europe",900000000,USD,900000000,2021-05-20,Late Stage Venture,4400000000,USD,4400000000,Yes,"Trade Republic helps Europeans for wealth creation through easy, secure, and free access to financial markets.","Cryptocurrency, Finance, Financial Services, FinTech, Trading Platform",,https://traderepublic.com,$100M to $500M,1263503683,USD,1263503683,Late Stage Venture,5,Sequoia Capital,8,5,"Accel, Creandum, Founders Fund, H14, Project A Ventures, Sequoia Capital, TCV, Thrive Capital","401,606"
Series C - Trade Republic,https://www.crunchbase.com/funding_round/trade-republic-series-c--5bd64eb4,Trade Republic,https://www.crunchbase.com/organization/trade-republic,Series C,"Berlin, Berlin, Germany, Europe",250000000,EUR,268003683,2022-06-03,Late Stage Venture,4750000000,EUR,5092069985,Yes,"Trade Republic helps Europeans for wealth creation through easy, secure, and free access to financial markets.","Cryptocurrency, Finance, Financial Services, FinTech, Trading Platform",,https://traderepublic.com,$100M to $500M,1263503683,USD,1263503683,Late Stage Venture,5,Ontario Teachers' Pension Plan,1,1,Ontario Teachers' Pension Plan,"516,636"
